event_id,amount,failure_code,customer_tenure_months,past_successful_payments,past_failed_payments,checkout_funnel_depth,time_since_failure,label_recovered
PAY_02414,591.52,gateway_timeout,3,5,1,0,5.63,1
PAY_02415,7585.67,insufficient_funds,6,8,1,0,3.01,1
PAY_02416,9709.01,gateway_timeout,38,9,1,0,12.29,1
PAY_02417,1186.86,insufficient_funds,59,11,1,0,10.36,1
PAY_02418,1328.71,card_expired,2,8,2,0,0.62,0
PAY_02419,4629.86,insufficient_funds,3,6,3,0,3.27,1
PAY_02420,243.95,mandate_expired,47,6,3,0,46.38,1
PAY_02421,388.72,gateway_timeout,44,7,0,0,8.17,1
PAY_02422,1888.07,checkout_abandon,45,11,2,2,2.6,0
PAY_02423,11777.39,insufficient_funds,11,11,2,0,22.89,0
PAY_02424,1616.98,mandate_expired,52,10,3,0,23.41,1
PAY_02425,2765.52,other,38,2,2,0,12.07,0
PAY_02426,7768.52,insufficient_funds,10,9,1,0,3.5,1
PAY_02427,20556.46,other,7,5,0,0,16.64,0
PAY_02428,1404.16,gateway_timeout,37,7,1,0,3.46,1
PAY_02429,2458.26,checkout_abandon,47,4,3,2,3.74,0
PAY_02430,15461.39,mandate_expired,47,11,4,0,13.75,0
PAY_02431,545.58,insufficient_funds,36,10,4,0,5.4,1
PAY_02432,6985.75,gateway_timeout,31,9,3,0,6.29,1
PAY_02433,903.01,insufficient_funds,42,7,4,0,15.32,1
PAY_02434,2769.77,mandate_expired,8,8,1,0,5.36,0
PAY_02435,1961.43,gateway_timeout,22,5,2,0,7.55,0
PAY_02436,959.14,other,6,12,3,0,0.46,0
PAY_02437,935.37,gateway_timeout,51,9,2,0,45.83,1
PAY_02438,3295.99,other,37,9,2,0,4.76,1
PAY_02439,6765.46,insufficient_funds,47,11,2,0,2.53,1
PAY_02440,2195.82,checkout_abandon,30,8,2,2,5.26,1
PAY_02441,2681.57,gateway_timeout,56,7,0,0,0.38,1
PAY_02442,4425.86,insufficient_funds,56,5,4,0,11.86,0
PAY_02443,946.17,insufficient_funds,37,8,1,0,11.65,0
PAY_02444,5238.23,mandate_expired,51,6,2,0,8.12,1
PAY_02445,5672.52,insufficient_funds,40,7,0,0,11.38,1
PAY_02446,33781.63,checkout_abandon,44,12,1,4,26.86,1
PAY_02447,1716.33,other,15,8,2,0,5.94,0
PAY_02448,1581.24,gateway_timeout,59,6,3,0,1.4,1
PAY_02449,5393.83,insufficient_funds,12,12,4,0,19.1,0
PAY_02450,5671.17,insufficient_funds,42,7,0,0,19.41,0
PAY_02451,1464.05,insufficient_funds,37,3,2,0,26.8,1
PAY_02452,1670.51,checkout_abandon,6,8,0,1,0.49,0
PAY_02453,4294.87,mandate_expired,47,6,1,0,2.44,1
PAY_02454,1092.76,gateway_timeout,5,5,3,0,19.66,1
PAY_02455,1658.24,insufficient_funds,31,6,1,0,1.59,1
PAY_02456,2734.32,mandate_expired,49,8,3,0,22.89,1
PAY_02457,6768.16,gateway_timeout,8,7,2,0,10.05,0
PAY_02458,1365.73,checkout_abandon,22,8,0,2,0.11,1
PAY_02459,396.1,other,31,6,2,0,15.17,0
PAY_02460,367.77,gateway_timeout,56,7,1,0,0.68,1
PAY_02461,709.55,checkout_abandon,23,6,3,5,6.24,0
PAY_02462,672.42,card_expired,8,14,3,0,1.21,0
PAY_02463,2141.87,mandate_expired,8,8,3,0,6.44,0
PAY_02464,761.41,card_expired,12,7,1,0,17.93,0
PAY_02465,1238.05,card_expired,52,6,3,0,0.79,0
PAY_02466,1152.81,checkout_abandon,47,13,1,4,12.62,1
PAY_02467,1609.27,checkout_abandon,26,8,3,3,10.58,0
PAY_02468,9382.02,mandate_expired,51,4,0,0,4.03,1
PAY_02469,4846.41,mandate_expired,56,11,2,0,7.46,0
PAY_02470,2540.65,mandate_expired,53,11,1,0,9.79,1
PAY_02471,1576.59,gateway_timeout,1,5,2,0,21.79,0
PAY_02472,1621.02,card_expired,6,8,3,0,11.12,0
PAY_02473,3469.59,insufficient_funds,44,6,2,0,1.19,1
PAY_02474,4483.75,insufficient_funds,23,9,1,0,7.63,1
PAY_02475,1008.71,gateway_timeout,10,4,4,0,1.79,1
PAY_02476,2592.89,gateway_timeout,39,7,1,0,4.48,1
PAY_02477,327.81,mandate_expired,22,8,4,0,6.31,0
PAY_02478,3089.49,insufficient_funds,56,9,3,0,20.18,1
PAY_02479,5357.19,mandate_expired,35,7,2,0,1.06,0
PAY_02480,1889.33,checkout_abandon,15,7,0,5,20.68,0
PAY_02481,15376.15,insufficient_funds,57,5,0,0,8.45,1
PAY_02482,1035.67,gateway_timeout,37,6,1,0,3.99,0
PAY_02483,3107.23,checkout_abandon,18,4,1,2,5.51,0
PAY_02484,2412.02,mandate_expired,9,7,3,0,10.34,0
PAY_02485,2261.42,gateway_timeout,34,12,3,0,16.43,1
PAY_02486,2229.93,insufficient_funds,45,8,2,0,26.06,1
PAY_02487,2782.63,gateway_timeout,51,5,0,0,7.96,1
PAY_02488,5837.19,insufficient_funds,8,8,1,0,0.95,1
PAY_02489,9914.78,insufficient_funds,26,1,1,0,2.27,0
PAY_02490,2494.38,other,60,11,2,0,28.28,1
PAY_02491,5649.72,insufficient_funds,40,6,8,0,18.91,1
PAY_02492,1239.27,insufficient_funds,6,6,0,0,11.53,1
PAY_02493,5377.62,other,56,5,4,0,29.32,0
PAY_02494,1166.84,mandate_expired,42,4,2,0,2.66,1
PAY_02495,7440.59,gateway_timeout,28,6,1,0,2.25,1
PAY_02496,22803.9,mandate_expired,47,8,3,0,23.03,1
PAY_02497,2212.69,other,39,10,0,0,15.79,0
PAY_02498,279.08,insufficient_funds,16,3,2,0,26.16,0
PAY_02499,1445.16,insufficient_funds,48,10,5,0,0.63,1
PAY_02500,8569.13,card_expired,16,7,1,0,62.32,0
PAY_02501,4346.49,card_expired,14,5,0,0,5.75,1
PAY_02502,3206.58,other,36,8,3,0,13.74,0
PAY_02503,6854.87,gateway_timeout,2,4,5,0,2.07,1
PAY_02504,4058.22,other,38,8,3,0,9.08,0
PAY_02505,8448.73,gateway_timeout,34,8,0,0,1.45,1
PAY_02506,6269.61,mandate_expired,44,9,2,0,2.59,0
PAY_02507,11450.02,other,10,7,1,0,11.86,0
PAY_02508,3579.01,insufficient_funds,35,8,3,0,45.13,1
PAY_02509,6181.43,insufficient_funds,27,13,0,0,9.09,1
PAY_02510,1838.89,checkout_abandon,11,11,4,3,22.75,0
PAY_02511,1370.03,card_expired,28,9,3,0,5.09,0
PAY_02512,13777.8,insufficient_funds,56,7,2,0,3.77,1
PAY_02513,3103.39,card_expired,50,8,4,0,12.77,0
PAY_02514,5591.07,gateway_timeout,10,9,1,0,10.65,0
PAY_02515,2829.3,gateway_timeout,51,6,2,0,0.7,1
PAY_02516,1390.66,gateway_timeout,34,10,1,0,0.1,1
PAY_02517,2527.61,other,3,6,1,0,0.44,0
PAY_02518,10509.55,insufficient_funds,56,10,5,0,6.2,1
PAY_02519,4355.9,checkout_abandon,32,6,3,2,7.45,1
PAY_02520,451.5,insufficient_funds,55,10,1,0,9.75,0
PAY_02521,2015.86,other,6,8,0,0,12.44,0
PAY_02522,14858.68,card_expired,11,3,0,0,8.97,0
PAY_02523,2018.78,insufficient_funds,55,10,1,0,6.42,1
PAY_02524,413.05,gateway_timeout,15,11,0,0,1.46,1
PAY_02525,16598.95,gateway_timeout,33,7,4,0,13.45,0
PAY_02526,4946.51,gateway_timeout,37,4,1,0,2.69,0
PAY_02527,2330.95,card_expired,57,4,0,0,2.33,0
PAY_02528,1724.39,checkout_abandon,21,13,1,5,0.44,1
PAY_02529,7379.03,gateway_timeout,46,14,1,0,11.98,1
PAY_02530,1453.98,mandate_expired,44,10,2,0,1.21,0
PAY_02531,7881.73,checkout_abandon,43,9,2,4,4.26,1
PAY_02532,4299.45,insufficient_funds,32,11,4,0,8.03,1
PAY_02533,3193.04,insufficient_funds,5,10,4,0,1.3,0
PAY_02534,2891.59,gateway_timeout,16,8,1,0,2.31,1
PAY_02535,2098.71,checkout_abandon,34,7,2,5,6.2,1
PAY_02536,7113.05,insufficient_funds,25,4,0,0,6.42,1
PAY_02537,1052.27,checkout_abandon,12,6,1,3,19.08,1
PAY_02538,493.8,gateway_timeout,42,4,3,0,1.31,1
PAY_02539,4621.55,mandate_expired,28,9,0,0,5.34,0
PAY_02540,4699.84,insufficient_funds,48,6,4,0,4.65,1
PAY_02541,4041.16,checkout_abandon,33,7,0,1,30.59,1
PAY_02542,3758.5,insufficient_funds,23,7,3,0,21.97,1
PAY_02543,1814.39,gateway_timeout,7,14,1,0,3.66,1
PAY_02544,5494.64,insufficient_funds,7,13,2,0,0.68,1
PAY_02545,2388.66,checkout_abandon,31,7,2,3,3.73,0
PAY_02546,1535.99,card_expired,22,11,3,0,4.5,0
PAY_02547,1830.15,insufficient_funds,44,4,3,0,21.49,0
PAY_02548,18857.87,mandate_expired,38,10,3,0,15.93,0
PAY_02549,441.01,checkout_abandon,18,8,2,3,15.81,1
PAY_02550,4120.93,checkout_abandon,46,8,1,5,26.26,0
PAY_02551,466.35,checkout_abandon,34,12,0,2,57.43,1
PAY_02552,2243.55,gateway_timeout,53,13,4,0,32.27,1
PAY_02553,1620.38,mandate_expired,58,9,1,0,3.05,0
PAY_02554,310.76,card_expired,58,13,1,0,2.37,1
PAY_02555,3688.9,card_expired,8,6,0,0,20.21,0
PAY_02556,1709.59,gateway_timeout,32,8,0,0,7.57,0
PAY_02557,306.38,mandate_expired,2,7,2,0,10.82,0
PAY_02558,5788.42,insufficient_funds,53,4,3,0,44.05,0
PAY_02559,10499.18,checkout_abandon,43,9,1,5,4.4,0
PAY_02560,11094.12,insufficient_funds,16,9,4,0,9.68,0
PAY_02561,3579.59,insufficient_funds,37,11,1,0,19.98,0
PAY_02562,2617.84,mandate_expired,34,13,0,0,18.87,1
PAY_02563,9435.2,other,33,4,2,0,35.95,0
PAY_02564,13445.9,insufficient_funds,33,9,2,0,34.12,1
PAY_02565,7766.81,checkout_abandon,60,3,1,5,7.84,1
PAY_02566,975.07,mandate_expired,47,13,1,0,6.3,1
PAY_02567,3057.62,other,25,6,2,0,34.12,0
PAY_02568,3879.89,mandate_expired,47,15,2,0,4.27,0
PAY_02569,409.29,insufficient_funds,9,10,4,0,10.56,1
PAY_02570,3997.43,insufficient_funds,18,6,2,0,28.25,1
PAY_02571,24271.01,mandate_expired,8,7,3,0,7.63,1
PAY_02572,4740.9,insufficient_funds,54,15,3,0,36.28,1
PAY_02573,10910.26,other,2,11,2,0,7.11,0
PAY_02574,3001.78,other,54,5,0,0,2.09,0
PAY_02575,2323.49,other,50,9,3,0,43.64,0
PAY_02576,3660.36,gateway_timeout,57,8,4,0,1.91,1
PAY_02577,1105.68,mandate_expired,46,9,2,0,14.97,1
PAY_02578,953.63,mandate_expired,28,9,1,0,8.62,1
PAY_02579,8869.29,insufficient_funds,49,11,5,0,17.65,1
PAY_02580,9861.45,gateway_timeout,60,10,2,0,8.07,1
PAY_02581,927.91,insufficient_funds,54,4,4,0,16.78,1
PAY_02582,6581.68,gateway_timeout,48,4,2,0,32.14,1
PAY_02583,2291.78,other,47,12,4,0,11.52,0
PAY_02584,3511.7,card_expired,40,12,2,0,2.06,0
PAY_02585,3961.05,gateway_timeout,54,9,0,0,7.21,1
PAY_02586,6757.42,checkout_abandon,26,6,2,2,2.47,1
PAY_02587,2715.59,insufficient_funds,31,12,0,0,1.5,1
PAY_02588,10241.55,gateway_timeout,51,11,4,0,11.13,1
PAY_02589,3406.56,insufficient_funds,16,10,2,0,5.46,1
PAY_02590,4666.81,mandate_expired,46,7,1,0,5.41,1
PAY_02591,1086.57,mandate_expired,7,6,2,0,12.93,0
PAY_02592,21648.79,card_expired,36,3,1,0,2.2,0
PAY_02593,3999.29,other,3,9,2,0,39.18,0
PAY_02594,5100.24,insufficient_funds,60,11,4,0,14.12,1
PAY_02595,500.63,mandate_expired,51,8,1,0,16.59,0
PAY_02596,1098.11,insufficient_funds,15,5,4,0,13.23,0
PAY_02597,8620.77,gateway_timeout,10,6,5,0,3.28,1
PAY_02598,3330.7,checkout_abandon,39,9,0,2,16.67,1
PAY_02599,368.8,insufficient_funds,55,6,5,0,7.74,1
PAY_02600,7060.96,insufficient_funds,20,5,1,0,17.49,0
PAY_02601,1451.37,gateway_timeout,58,9,4,0,6.25,1
PAY_02602,10253.38,insufficient_funds,28,2,6,0,40.52,1
PAY_02603,2289.78,other,27,10,3,0,12.4,1
PAY_02604,3067.91,gateway_timeout,21,9,3,0,13.05,0
PAY_02605,8127.43,checkout_abandon,17,8,4,5,3.73,1
PAY_02606,1018.98,other,21,12,2,0,9.2,0
PAY_02607,926.3,checkout_abandon,11,6,2,4,15.55,0
PAY_02608,2054.01,gateway_timeout,23,8,2,0,4.74,1
PAY_02609,5717.11,other,18,12,2,0,6.1,0
PAY_02610,660.61,insufficient_funds,4,8,1,0,2.31,1
PAY_02611,471.54,insufficient_funds,22,9,0,0,8.01,1
PAY_02612,5697.41,checkout_abandon,3,9,2,4,30.59,0
PAY_02613,1367.95,gateway_timeout,11,4,2,0,32.83,1
PAY_02614,1688.88,card_expired,44,4,3,0,4.29,0
PAY_02615,390.42,insufficient_funds,2,7,2,0,5.11,0
PAY_02616,1267.84,checkout_abandon,19,12,2,1,23.74,0
PAY_02617,2481.15,mandate_expired,42,11,3,0,17.82,1
PAY_02618,6338.67,other,2,7,2,0,1.52,0
PAY_02619,1156.11,insufficient_funds,45,9,6,0,9.55,1
PAY_02620,13113.82,insufficient_funds,5,5,7,0,6.46,0
PAY_02621,1260.79,other,4,10,4,0,3.6,0
PAY_02622,1262.63,mandate_expired,12,6,2,0,11.25,0
PAY_02623,11630.7,insufficient_funds,52,11,0,0,18.32,1
PAY_02624,3088.7,insufficient_funds,3,3,1,0,2.92,0
PAY_02625,1439.46,card_expired,6,5,3,0,1.87,0
PAY_02626,2140.75,checkout_abandon,57,5,1,2,11.01,0
PAY_02627,9673.25,checkout_abandon,37,7,1,2,31.85,0
PAY_02628,10831.88,other,35,11,1,0,9.47,0
PAY_02629,1104.62,insufficient_funds,3,4,2,0,22.19,1
PAY_02630,2396.13,insufficient_funds,24,9,3,0,34.88,1
PAY_02631,2735.86,checkout_abandon,35,2,3,1,28.11,1
PAY_02632,932.44,other,32,8,0,0,1.69,0
PAY_02633,2364.59,gateway_timeout,32,6,1,0,2.08,1
PAY_02634,2513.34,mandate_expired,7,8,5,0,6.65,1
PAY_02635,7818.56,insufficient_funds,60,4,1,0,10.68,1
PAY_02636,8362.15,insufficient_funds,43,5,4,0,14.18,1
PAY_02637,1798.73,other,15,5,5,0,12.85,0
PAY_02638,2018.47,insufficient_funds,59,12,4,0,0.66,1
PAY_02639,4857.79,insufficient_funds,19,4,1,0,4.25,0
PAY_02640,1392.5,card_expired,8,5,0,0,3.66,0
PAY_02641,4503.84,gateway_timeout,54,8,2,0,21.11,1
PAY_02642,2289.62,gateway_timeout,10,7,3,0,2.94,0
PAY_02643,948.28,card_expired,4,9,2,0,8.91,0
PAY_02644,960.27,insufficient_funds,38,12,1,0,5.02,1
PAY_02645,10626.48,mandate_expired,16,9,2,0,19.3,0
PAY_02646,2138.0,gateway_timeout,10,9,2,0,6.34,1
PAY_02647,12892.49,insufficient_funds,7,5,3,0,14.16,1
PAY_02648,1495.79,mandate_expired,8,14,1,0,27.41,0
PAY_02649,3345.1,gateway_timeout,58,9,4,0,2.91,1
PAY_02650,27356.86,card_expired,41,10,1,0,6.03,0
PAY_02651,868.41,other,51,2,1,0,8.52,0
PAY_02652,374.74,card_expired,38,12,4,0,0.5,1
PAY_02653,9051.05,gateway_timeout,33,5,1,0,8.32,1
PAY_02654,1093.61,insufficient_funds,14,6,2,0,5.77,0
PAY_02655,2448.77,other,59,4,2,0,11.08,0
PAY_02656,1391.49,checkout_abandon,50,9,4,3,2.78,1
PAY_02657,3268.9,mandate_expired,32,5,2,0,8.22,0
PAY_02658,966.33,card_expired,7,6,3,0,3.3,0
PAY_02659,2088.3,gateway_timeout,46,6,3,0,11.74,1
PAY_02660,3920.06,insufficient_funds,20,7,1,0,9.26,1
PAY_02661,912.09,checkout_abandon,13,7,2,2,15.77,0
PAY_02662,1241.36,checkout_abandon,45,6,2,2,4.21,0
PAY_02663,1766.34,gateway_timeout,51,8,3,0,12.01,1
PAY_02664,598.98,checkout_abandon,37,8,2,3,10.84,0
PAY_02665,1638.42,card_expired,5,10,5,0,9.04,0
PAY_02666,2815.35,gateway_timeout,37,6,2,0,5.21,0
PAY_02667,1676.56,insufficient_funds,56,8,3,0,10.61,1
PAY_02668,1905.82,mandate_expired,42,9,0,0,15.29,0
PAY_02669,2450.74,card_expired,16,4,3,0,5.54,1
PAY_02670,1297.64,other,39,7,2,0,24.03,0
PAY_02671,4989.59,insufficient_funds,15,12,1,0,44.01,0
PAY_02672,10509.39,other,53,11,3,0,6.25,0
PAY_02673,1571.31,card_expired,51,17,2,0,6.47,0
PAY_02674,4061.24,mandate_expired,35,9,3,0,30.3,0
PAY_02675,1967.32,gateway_timeout,9,6,5,0,3.29,1
PAY_02676,3603.04,insufficient_funds,25,6,3,0,4.58,0
PAY_02677,11966.01,checkout_abandon,8,5,1,1,3.91,0
PAY_02678,4157.65,gateway_timeout,46,8,2,0,20.09,1
PAY_02679,424.38,gateway_timeout,41,10,3,0,19.77,1
PAY_02680,3936.48,other,16,11,2,0,16.45,0
PAY_02681,8577.6,insufficient_funds,52,10,2,0,5.08,1
PAY_02682,2003.1,other,46,9,1,0,13.94,1
PAY_02683,6766.1,checkout_abandon,57,10,2,4,1.78,0
PAY_02684,1253.8,card_expired,17,4,2,0,19.75,0
PAY_02685,565.95,gateway_timeout,11,7,4,0,22.23,1
PAY_02686,2879.05,mandate_expired,29,9,5,0,3.26,0
PAY_02687,431.63,checkout_abandon,16,7,1,3,0.2,0
PAY_02688,1967.02,other,45,10,3,0,6.98,0
PAY_02689,9053.33,insufficient_funds,26,7,3,0,13.6,1
PAY_02690,370.29,insufficient_funds,38,7,3,0,27.34,1
PAY_02691,695.44,other,11,13,1,0,51.71,0
PAY_02692,890.71,insufficient_funds,6,12,0,0,7.34,1
PAY_02693,2346.61,mandate_expired,57,8,0,0,6.08,0
PAY_02694,1734.25,insufficient_funds,27,10,1,0,15.51,0
PAY_02695,10129.25,insufficient_funds,9,8,4,0,11.18,1
PAY_02696,6492.44,checkout_abandon,49,7,4,1,16.65,0
PAY_02697,4102.37,checkout_abandon,8,12,1,3,0.23,0
PAY_02698,2891.92,checkout_abandon,60,9,1,5,5.9,1
PAY_02699,3704.4,checkout_abandon,24,13,0,1,4.14,0
PAY_02700,1055.81,mandate_expired,29,7,0,0,10.22,0
PAY_02701,5891.44,other,16,7,2,0,22.73,0
PAY_02702,822.21,gateway_timeout,6,10,1,0,4.17,1
PAY_02703,5764.21,gateway_timeout,25,9,4,0,0.15,1
PAY_02704,8186.06,gateway_timeout,22,7,2,0,18.87,1
PAY_02705,3086.86,card_expired,27,5,2,0,2.88,0
PAY_02706,2096.1,gateway_timeout,30,10,3,0,0.59,1
PAY_02707,3730.72,mandate_expired,38,16,3,0,1.1,0
PAY_02708,142.95,gateway_timeout,5,7,5,0,0.75,1
PAY_02709,3382.28,checkout_abandon,22,12,1,2,1.5,1
PAY_02710,2232.09,card_expired,52,4,0,0,5.22,0
PAY_02711,2376.58,checkout_abandon,58,6,3,2,4.79,1
PAY_02712,5067.38,checkout_abandon,33,8,3,5,2.04,1
PAY_02713,2319.89,gateway_timeout,22,7,3,0,4.58,1
PAY_02714,799.38,checkout_abandon,25,10,4,1,2.14,1
PAY_02715,2170.35,gateway_timeout,47,9,1,0,37.6,1
PAY_02716,2674.72,card_expired,24,6,1,0,19.15,0
PAY_02717,2804.5,gateway_timeout,57,5,1,0,23.22,1
PAY_02718,2939.41,insufficient_funds,2,9,1,0,1.88,0
PAY_02719,7068.58,insufficient_funds,37,6,3,0,4.64,1
PAY_02720,843.88,checkout_abandon,32,13,2,2,4.64,0
PAY_02721,2980.2,other,28,8,2,0,1.61,0
PAY_02722,9081.33,gateway_timeout,29,6,2,0,11.2,1
PAY_02723,441.17,gateway_timeout,10,8,1,0,7.84,1
PAY_02724,2991.99,gateway_timeout,21,5,1,0,29.05,0
PAY_02725,1392.24,other,22,8,2,0,0.58,0
PAY_02726,1725.61,card_expired,40,8,6,0,4.29,0
PAY_02727,1011.55,insufficient_funds,36,14,0,0,0.1,0
PAY_02728,2110.11,checkout_abandon,25,7,3,5,15.33,0
PAY_02729,15761.12,card_expired,32,5,2,0,22.83,0
PAY_02730,706.0,card_expired,35,5,1,0,15.88,0
PAY_02731,776.22,checkout_abandon,3,8,1,5,5.47,1
PAY_02732,680.01,mandate_expired,54,5,1,0,42.56,0
PAY_02733,14065.28,checkout_abandon,54,8,1,4,13.59,1
PAY_02734,1574.52,insufficient_funds,22,6,5,0,7.93,0
PAY_02735,2436.72,insufficient_funds,46,5,3,0,6.81,0
PAY_02736,1671.14,gateway_timeout,24,5,0,0,40.71,1
PAY_02737,972.26,insufficient_funds,5,6,2,0,22.41,1
PAY_02738,1976.13,gateway_timeout,52,13,3,0,33.97,0
PAY_02739,29210.68,card_expired,17,8,1,0,0.39,0
PAY_02740,10057.93,card_expired,22,12,4,0,24.39,0
PAY_02741,1065.4,insufficient_funds,35,10,0,0,7.12,0
PAY_02742,4777.25,insufficient_funds,27,9,4,0,5.57,0
PAY_02743,1088.46,mandate_expired,16,11,3,0,9.12,1
PAY_02744,423.13,checkout_abandon,49,3,1,5,0.1,1
PAY_02745,6929.6,insufficient_funds,22,5,4,0,17.95,1
PAY_02746,7975.57,card_expired,36,1,1,0,30.29,1
PAY_02747,7115.98,insufficient_funds,40,8,4,0,21.19,1
PAY_02748,1562.72,insufficient_funds,57,10,2,0,2.14,0
PAY_02749,2115.97,mandate_expired,29,9,4,0,24.16,0
PAY_02750,5291.26,checkout_abandon,29,9,1,1,2.52,0
PAY_02751,3697.98,gateway_timeout,55,8,3,0,3.59,1
PAY_02752,1686.5,mandate_expired,29,11,0,0,7.47,0
PAY_02753,495.21,other,18,14,2,0,10.75,0
PAY_02754,2801.53,insufficient_funds,3,9,2,0,6.74,1
PAY_02755,7354.41,checkout_abandon,20,8,3,2,7.56,0
PAY_02756,754.8,insufficient_funds,12,3,2,0,5.37,1
PAY_02757,4735.32,checkout_abandon,19,6,2,5,16.42,1
PAY_02758,3482.79,gateway_timeout,33,5,1,0,1.44,0
PAY_02759,5293.28,gateway_timeout,32,4,1,0,1.71,0
PAY_02760,5979.08,insufficient_funds,12,8,0,0,26.77,1
PAY_02761,1248.35,card_expired,28,10,2,0,8.25,0
PAY_02762,496.25,gateway_timeout,28,9,3,0,5.75,1
PAY_02763,1466.34,other,3,7,2,0,4.0,0
PAY_02764,6082.51,gateway_timeout,17,8,2,0,2.08,1
PAY_02765,1453.95,card_expired,44,11,2,0,1.84,0
PAY_02766,1248.88,checkout_abandon,2,13,1,3,13.09,0
PAY_02767,404.52,gateway_timeout,19,9,4,0,4.91,0
PAY_02768,14424.65,mandate_expired,29,7,0,0,1.47,0
PAY_02769,5708.77,card_expired,10,5,2,0,23.1,0
PAY_02770,5398.85,checkout_abandon,39,6,2,5,9.27,0
PAY_02771,6579.88,gateway_timeout,43,8,5,0,2.44,1
PAY_02772,4450.42,checkout_abandon,21,10,2,5,4.11,1
PAY_02773,1958.08,checkout_abandon,14,11,3,3,10.75,1
PAY_02774,2122.36,gateway_timeout,47,6,4,0,0.84,1
PAY_02775,1630.24,card_expired,13,8,1,0,12.29,0
PAY_02776,34849.25,gateway_timeout,9,9,0,0,1.48,1
PAY_02777,4358.83,checkout_abandon,2,6,6,2,18.53,0
PAY_02778,1572.22,checkout_abandon,6,5,1,1,18.26,1
PAY_02779,3982.01,other,53,8,2,0,22.38,0
PAY_02780,909.76,gateway_timeout,57,9,2,0,24.3,1
PAY_02781,11254.83,insufficient_funds,33,12,1,0,3.22,1
PAY_02782,1290.75,insufficient_funds,56,10,3,0,36.59,0
PAY_02783,4126.28,mandate_expired,43,11,2,0,7.71,0
PAY_02784,7259.19,gateway_timeout,25,5,4,0,18.64,0
PAY_02785,3673.19,gateway_timeout,43,4,2,0,45.74,1
PAY_02786,2747.69,insufficient_funds,26,12,1,0,18.05,1
PAY_02787,2527.15,other,58,6,0,0,0.92,0
PAY_02788,2362.81,gateway_timeout,52,9,2,0,3.61,1
PAY_02789,1404.37,checkout_abandon,51,10,4,3,22.87,1
PAY_02790,1594.89,insufficient_funds,32,12,2,0,1.81,1
PAY_02791,10977.87,insufficient_funds,32,3,1,0,5.95,1
PAY_02792,2242.87,insufficient_funds,8,13,0,0,4.58,0
PAY_02793,1139.39,gateway_timeout,40,13,0,0,3.58,1
PAY_02794,1491.81,checkout_abandon,7,4,2,5,22.17,0
PAY_02795,7513.2,insufficient_funds,33,5,1,0,20.83,1
PAY_02796,4913.06,gateway_timeout,8,7,3,0,28.63,1
PAY_02797,4378.12,insufficient_funds,29,10,2,0,0.57,1
PAY_02798,1932.41,gateway_timeout,47,9,3,0,1.05,1
PAY_02799,4435.56,insufficient_funds,19,11,6,0,9.01,0
PAY_02800,1313.55,insufficient_funds,37,0,4,0,7.98,1
PAY_02801,1928.37,insufficient_funds,16,3,2,0,20.51,1
PAY_02802,6593.57,mandate_expired,18,10,1,0,26.18,1
PAY_02803,5992.86,other,11,7,1,0,6.76,0
PAY_02804,936.49,checkout_abandon,10,2,2,5,36.05,1
PAY_02805,1062.65,insufficient_funds,23,7,3,0,2.58,0
PAY_02806,2787.08,other,8,8,3,0,8.16,0
PAY_02807,14047.2,other,54,4,1,0,8.85,0
PAY_02808,368.15,checkout_abandon,45,5,1,1,25.21,0
PAY_02809,3302.31,insufficient_funds,14,5,4,0,22.2,1
PAY_02810,631.44,mandate_expired,54,7,1,0,11.41,1
PAY_02811,1325.73,other,22,3,4,0,37.68,0
PAY_02812,1736.48,card_expired,32,5,2,0,6.34,1
PAY_02813,1641.78,checkout_abandon,42,9,3,4,5.54,0
PAY_02814,1465.94,checkout_abandon,47,7,2,1,0.43,0
PAY_02815,2518.08,other,1,13,3,0,5.51,0
PAY_02816,1463.8,insufficient_funds,17,7,1,0,47.15,1
PAY_02817,579.17,insufficient_funds,21,12,3,0,10.61,0
PAY_02818,5452.97,card_expired,36,12,0,0,12.21,1
PAY_02819,5307.72,insufficient_funds,53,12,3,0,2.41,1
PAY_02820,5809.33,gateway_timeout,27,2,1,0,2.6,1
PAY_02821,535.56,gateway_timeout,28,15,1,0,16.93,1
PAY_02822,3371.0,insufficient_funds,6,8,2,0,5.21,0
PAY_02823,4914.89,insufficient_funds,32,8,1,0,8.33,0
PAY_02824,891.45,checkout_abandon,30,13,2,3,7.11,0
PAY_02825,2523.04,gateway_timeout,39,10,1,0,25.87,1
PAY_02826,2225.59,checkout_abandon,51,9,1,5,8.97,0
PAY_02827,15775.24,gateway_timeout,35,7,0,0,7.89,1
PAY_02828,17129.24,other,4,4,2,0,30.61,0
PAY_02829,473.28,checkout_abandon,50,6,2,5,27.22,1
PAY_02830,30271.83,other,29,12,1,0,2.08,0
PAY_02831,1001.07,gateway_timeout,30,5,0,0,18.63,1
PAY_02832,6665.63,insufficient_funds,53,7,3,0,30.11,1
PAY_02833,6598.15,card_expired,36,6,3,0,12.91,1
PAY_02834,923.67,card_expired,48,6,2,0,16.33,1
PAY_02835,4094.15,insufficient_funds,53,6,0,0,0.78,1
PAY_02836,2245.12,checkout_abandon,30,14,0,3,8.54,1
PAY_02837,4351.94,mandate_expired,59,10,3,0,0.73,0
PAY_02838,3148.62,insufficient_funds,11,10,1,0,1.77,0
PAY_02839,8269.96,checkout_abandon,53,7,5,2,29.02,0
